1L3qTLui5MczSoqV11hDWm43vV15yQEsvT,8,4,4,0,2,2,0,163,2,40241,40237,5030,5029,0,0,0,0,5083,726,1694,1694,0.3
1MtoazWF36E1H1eboj621rVd7nvqvRoWmS,377,51,0,0,121,121,0,33,0,5765,5760,15,15,0,0,2,0,24,0,0,24,377.0
15wAAJ8ot72SwNHNx7BQUs9eVPdN9GFUbx,176,25,25,0,26,26,0,28,24,189245,189169,1075,1074,0,2,1,1,196,1,8,8,150.7
15hSgKtyHHtDUNE8euSxebbz6fJwdWi2SP,18,9,9,0,19,19,0,80,36,62995,62895,3499,3494,5,10,2,2,4240,249,530,530,0.7
33zHfEmhK8Aqyv3us7qMqaTD4FY3WxFX8Z,60,25,25,0,6,6,0,250,10,9216,9210,153,153,0,0,0,0,10767,182,448,448,0.9
17n3XhHBgdi75Ta42HGCccxkbLLBRtaDUd,2,1,1,0,1,1,0,51,49,8642,8637,4321,4318,2,5,1,1,0,0,0,0,2.0
17pfAnvE49c1Le6PqpMruQPy4mdM8VGMTX,5,2,3,0,19,19,0,3,3,16312,16312,3262,3262,0,0,9,6,2452,613,2452,1226,0.3
1Pp24k8vJFiKpDCRkj5UaMhNrMTzGFwxti,2,1,1,0,0,0,0,51,23,1300,1296,650,648,1,3,0,0,0,0,0,0,2.0
1LJs4HLQGkcpSePP4Dh6d7qvgXnSY8Uffp,21,9,10,2,130,130,0,28,15,41822,41820,1991,1991,0,0,14,13,5212,260,651,579,0.7
12NRcq9VsbZe76mUJU2N7VHJGE4tfmekhN,28,14,14,0,36,36,0,85,48,303723,303551,10847,10841,6,13,2,2,3450,127,265,265,1.4
1BZvzYFE7HG6fmTAvMxQ54UDa3ADzii8PC,2,1,1,0,9,9,0,101,17,7908,7901,3954,3950,3,7,9,9,0,0,0,0,2.0
1HtZSsmJu9hdHFdWzLubnQrJJv5F88SM3x,2,1,1,0,84,84,0,117,101,169954,169950,84977,84975,2,3,84,84,50,50,50,50,2.0
1MuKe4GyFqSJmByv6BUSp4WArRGs9niuRw,10,5,5,0,41,41,0,27,5,12689,12688,1268,1268,0,0,8,8,10380,1153,2595,2595,0.2
18yeY4mmHfgz8cBhBRAyPLEYkDW3V9vbJY,8,4,4,0,11,11,0,76,13,33798,33757,4224,4219,5,10,2,2,8924,1274,2974,2974,0.2
1PqVFGjmhCwfYzAJiKxsNmtqxKQcuES2nj,6,3,3,0,9,9,0,175,3,131756,131749,21959,21958,1,2,3,3,10000,2000,5000,5000,0.1
12sGujut9LqoCkR1b7V58j7fTqMWu6TafA,21,10,11,0,410,410,0,26,18,47538,47536,2263,2263,0,0,41,37,6806,340,756,680,0.5
1CX4WmpcTZAEapnvbo8JZqg881vHhJZUgy,4,2,2,0,29,29,0,18,10,50241,50238,12560,12559,0,1,14,14,304,101,304,304,2.2
134HJSHDZnSTbwRtP15sz6cSQZNKeAiJ6x,32,9,9,14,1473,1473,0,21,23,251251,251132,7851,7847,3,0,163,163,5194,167,649,649,1.0
1GZdbogHRCNWhCdnnMVAGNCC9VDraMus33,271,31,29,0,79,79,0,54,0,8968,8964,33,33,0,0,2,2,4027,14,134,143,11.3
16jTjKEM15AkJxPHe3FLnyr1GF5QMms7uQ,2,1,1,0,1,1,0,51,76,20159,20155,10079,10077,2,4,1,1,0,0,0,0,2.0
154C28mVShk4dUgaTPUrBWBxuWZVRzq9Mc,47,21,21,5,450,450,0,80,61,207937,207785,4424,4420,3,6,21,21,10596,230,529,529,0.7
1L9E9VAxwYAVqx4RXsKxk2cSii32JnQneT,16,8,8,0,552,552,0,92,24,123605,123510,7725,7719,5,12,69,69,5713,380,816,816,0.5
17EQ4xkoFGA4Wia4cp8C3ix26wC1LkZzKL,21,7,7,7,96,96,0,34,22,28470,28447,1355,1354,1,0,13,13,7237,361,1206,1206,0.5
1JSPuBJTyScw4krcWk59e7KN2ZtVsQYKm3,65,26,25,0,155,155,0,209,10,81597,81569,1255,1254,0,1,5,6,2342,36,93,97,4.7
3Dba2e8SPg8SWJ7Cuaz8Sspd3Z9mCrS9hX,36,18,18,0,17,17,0,93,156,45376,45368,1260,1260,0,0,0,0,4955,141,291,291,1.2
19TU2mytR3zLTrUmqQhrTsxdUpNd4gwM8f,2,1,1,0,1,1,0,104,144,13693,13647,6846,6823,22,38,1,1,0,0,0,0,2.0
1ByRtDwDVk1QsnETkKY5hYb6tQa6e9z2xr,10,5,5,0,6,6,0,81,14,27432,25460,2743,2546,197,0,1,1,7421,824,1855,1855,0.2
1P8pxfCGsSjEKdhk2N78NG7T1q1Fb63Ces,6,3,3,0,1,1,0,169,23,2452,2451,408,408,0,0,0,0,7288,1457,3644,3644,0.1
1DjNQCwCuDzQAXJBzCr4pT9gsDDo83FQJ8,22,11,11,0,21,21,0,69,40,83694,83608,3804,3800,3,7,1,1,4695,223,469,469,0.8
1DjNQCwCuDzQAXJBzCr4pT9gsDDo83FQJ8,22,11,11,0,21,21,0,69,40,83694,83608,3804,3800,3,7,1,1,4695,223,469,469,0.8
1NonchU2B9595jVsoYKvM4dLKTmXXBahTE,42,21,21,0,174,174,0,90,52,360232,359986,8576,8571,5,13,8,8,7574,184,378,378,0.9
1FZZ6BStpULH4azjn3BLZkgwec9F4hw5pN,8,4,4,0,175,175,0,78,16,18308,18299,2288,2287,1,1,43,43,12143,1734,4047,4047,0.1
16aZzLuw9CfNckqbmtJNqcFQbD2MVwPZB6,80,25,25,0,1162,1162,0,3,7,29493,29352,368,366,1,-3,46,46,17844,225,743,743,0.8
13JoiWcCdL9SFy8bzjmQkVJPCQxzBLSE2w,2,1,1,0,1,1,0,5,2,342,342,171,171,0,0,1,1,5,5,5,5,2.0
1AKvKdEBKc4G6kRjLNSkctPUvwzZNL5FTs,16,8,8,0,10,10,0,142,31,2651,2645,165,165,0,0,1,1,6214,414,887,887,0.4
3CQCs6Vx5rfmZsK7X2wvwAeHYuHT8Ugfvb,1857,60,58,0,132574,132574,0,3,1,458317,454159,246,244,2,0,2209,2285,984,0,16,17,316.9
13s5ezyP6qR28mbfPTiZrmFzSeetjVeS9S,2,1,1,0,0,0,0,51,34,18258,18254,9129,9127,1,3,0,0,0,0,0,0,2.0
14T3t3MWGWhFMmuX8skQPPrBcaZgQxid8k,14,7,7,0,107,107,0,90,19,37020,36898,2644,2635,8,16,15,15,2832,217,472,472,0.8
1HDNQ5XYL25NdfsairoPwP9gDDcJ3hLvjd,10,5,5,0,30,30,0,92,16,25403,25353,2540,2535,4,9,6,6,5210,578,1302,1302,0.3
1EXHMJS4Pg7SsJFfTs4cS84Pxs64ZxCXGF,10,4,5,1,117,117,0,32,1,8236,8227,823,822,0,2,29,23,7123,791,2374,1780,0.2
15S623hpwg41pHbMDRjjyFxsYv2u3M8urJ,27,13,13,1,71,71,0,175,12,274030,274002,10149,10148,1,2,5,5,16349,628,1362,1362,0.3
1MwSdEahFVJ6ysg8rEGoe4WtCyheJ1WJb1,2,1,1,0,2,2,0,101,107,12992,12945,6496,6472,23,45,2,2,0,0,0,0,2.0
19XBtUXPjtyXttry6Qo5eLVV13tjKNbZwi,14,7,7,0,42,42,0,80,46,130644,130585,9331,9327,4,7,6,6,7080,544,1180,1180,0.3
3Co4GDp2NmpwrJwAbg5EX59N3po37f9xhn,6,3,3,0,4,4,0,72,68,16764,16759,2794,2793,0,0,1,1,1958,391,979,979,0.5
1PvZKAGD1mzYLg9A3b27M1m2tpVBNcbtim,12,6,6,0,186,186,0,96,50,92565,92474,7713,7706,7,14,31,31,2767,251,553,553,0.7
16BhPnChRgqUyUo1A4LzdycwkdRqzUCMLL,246,24,26,0,199,198,1,19,246,471891,471785,1918,1917,0,0,8,7,9551,38,415,382,4.3
1YhVtfcKY2MXJwg9mH1YeZC5SmFz2fCqo,20,10,10,0,4,4,0,264,1,3296,3292,164,164,0,0,0,0,1032,54,114,114,3.3
1N5FcjTpkBNeRJ993tXW2GjroxUURGiTE2,8,4,4,0,13,13,0,88,28,23382,23355,2922,2919,3,6,3,3,8562,1223,2854,2854,0.2
1HvWUYWYyf4qtB3sgnntU3thrWNRyzd6Kj,22,11,11,0,173,173,0,86,44,164355,164175,7470,7462,8,16,15,15,10373,493,1037,1037,0.4
1GB6XZeqy6VSiyqTEbhMxwfTwMjrDbT96H,7,3,4,0,7,7,0,18,3,4904,4903,700,700,0,0,2,1,3089,514,1544,1029,0.4
18LL9KwHQo9V5wpp1azRwbZ3sUdeL4Ezcp,4,2,2,0,13,13,0,9,23,369544,369543,92386,92385,0,0,6,6,1145,381,1145,1145,0.6
1MPbqMGdBt47M3drGgRH1GCpk4DwDTzuLZ,10,5,5,0,13,13,0,91,8,33534,33493,3353,3349,4,9,2,2,9153,1017,2288,2288,0.2
1CdWfTEg1mrZbdv79ZSe3eTyDchpwzDvj5,50,24,24,2,3605,3605,0,85,25,544494,543965,10889,10879,10,21,150,150,5065,103,220,220,1.7
16quZHoyxs38VUH5K6RhwcaR8dJ9aHjYMU,22,11,11,0,40,40,0,74,16,73581,73525,3344,3342,2,5,3,3,13884,661,1388,1388,0.3
16quZHoyxs38VUH5K6RhwcaR8dJ9aHjYMU,22,11,11,0,40,40,0,74,16,73581,73525,3344,3342,2,5,3,3,13884,661,1388,1388,0.3
1BB1J3djecTVbNvxbWz5XPgiydQnfp5x2x,2,1,1,0,11,11,0,83,51,51627,51624,25813,25812,1,2,11,11,111,111,111,111,2.0
171MqSHER3XaQQSH4fyyyUAJT9EdBHYWUG,2,1,1,0,3,3,0,51,14,2953,2947,1476,1473,3,5,3,3,0,0,0,0,2.0
1QHgfAfMejtNYEM9A4sjVML7Zq6ZSFV6zj,24,12,12,0,48,48,0,81,45,111163,110987,4631,4624,7,14,4,4,8517,370,774,774,0.5
1KbjyUVQ5XsQ1A7wSnGncCJrdBrWei78M8,12,6,6,0,22,22,0,76,15,113659,113638,9471,9469,1,3,3,3,5528,502,1105,1105,0.4
113rUc9zBb9b4V4AizJQwR2VEd7QqUpz1f,115,27,26,0,11764,11764,0,25,8,635329,632525,5524,5500,24,2,435,452,23290,204,895,931,0.8
1HgZVaKnnPmBnGWqh4u5d2PC7dJ6JCJtRr,21,10,10,1,112,112,0,28,13,30106,30071,1433,1431,1,3,11,11,7305,365,811,811,0.5
3A7JN53dg7cvm6VyAARVpCAMNzkJziNhhB,39,19,19,1,1095,1095,0,87,36,521382,521269,13368,13365,2,1,57,57,15648,411,869,869,0.4
3Hd8vxPuCU5FyqfUoWhsHjGrRGMeRpz4bN,16,8,8,0,9,9,0,74,6,2316,2199,144,137,7,0,1,1,5972,398,853,853,0.5
1DvHZCG7QUwRhHvccRSB6QWHSiXULJKNL4,2,1,1,0,1,1,0,51,29,3403,3396,1701,1698,3,6,1,1,0,0,0,0,2.0
3PwhLCtEUUDiWzcEfeoSZDauebS2Kr9EyJ,78,25,25,0,5932,5932,0,5,11,208519,208517,2673,2673,0,0,237,237,6716,87,279,279,2.0
1HnxNBSMZbJojc48EKPEFdZ7FwNs7nie9v,2,1,1,0,4,4,0,51,18,9709,9701,4854,4850,3,7,4,4,0,0,0,0,2.0
1RUTLYbxbY8d3LFX92wBQcCs5RUcD5NME,150,55,23,0,708,708,0,86,6,140762,140714,938,938,0,0,12,30,7244,48,134,329,3.5
1BiMNNzoV9sRZHZWcdvVmx4GtzbwCtKXU3,4,2,2,0,16,16,0,70,7,34267,34261,8566,8565,1,3,8,8,2412,804,2412,2412,0.3
184Rf1uwQfrBH8RSk9jsQErH1A23NdzcFx,6,3,3,0,55,55,0,9,49,20730,20728,3455,3454,0,0,18,18,1738,347,869,869,0.6
1xUDBVEtZhCMiAZvimbGQ3FnzSAMYjQz8,6,3,3,0,11,11,0,70,1,4157,4151,692,691,1,1,3,3,3526,705,1763,1763,0.3
1JPkFBKg1CPyxHFLrgAcnpRhrfnyDX2iEv,2,1,1,0,0,0,0,50,44,8341,8337,4170,4168,1,3,0,0,192,192,192,192,1.7
15LJqVfM1NU1nHQR9sM9R9WstiS8eoZPR8,2,1,1,0,11,11,0,30,27,1563,1559,781,779,2,4,11,11,0,0,0,0,2.0
14urhsNptgVkzCKEx6XR1HGLWuHMZecuCM,35,17,17,1,31,31,0,80,23,166489,166419,4756,4754,1,3,1,1,10928,321,683,683,0.5
1VxChkqwETk4dhywRcUFDKWs58AXgRZ2r,40,19,19,2,115,115,0,65,38,164296,164086,4107,4102,5,10,6,6,7150,183,397,397,0.9
1Lx1319xfZRe8pdjYiPAEEB5GHsH2Fzg8D,28,14,14,0,994,994,0,108,42,406555,406379,14519,14513,6,16,71,71,19757,731,1519,1519,0.2
1Er5WoSQqku91dy7u7JVa4QEq5vzt2YJiJ,6,3,3,0,70,70,0,20,1,1564,1562,260,260,0,0,23,23,3073,614,1536,1536,0.3
1GxPAYxRqYwy1EYA2fAVcuazN9wq2J9E55,11,5,5,1,86,86,0,20,3,10300,10337,936,939,-3,0,17,17,5266,526,1316,1316,0.4
1AWvaK9HrxLPYuS4RU2M3T8A5Gk2ibDDHs,508,25,25,0,620,620,0,5,10,77115,77039,151,151,0,2,24,24,4029,7,167,167,21.2
1AodCcYeAQVWLH1MNFYhv6yisQHbKAHEBx,2,1,1,0,209,209,0,137,92,299529,299524,149764,149762,2,4,209,209,24,24,24,24,2.0
1HUTtx42Xd8Xhz3gP8qapfkursB9DDKwLZ,16,8,8,0,13,13,0,101,69,88397,88239,5524,5514,9,17,1,1,6795,453,970,970,0.4
16WpexrHKsmdSwdcmwAVhJG1doU89txVRu,30,15,15,0,10,10,0,84,17,135026,134926,4500,4497,3,6,0,0,10417,359,744,744,0.5
1N9B9mhjHWNdg7bVYu3niqeAhn8hncn5s6,2,1,1,0,120,120,0,70,101,100856,100854,50428,50427,1,2,120,120,50,50,50,50,2.0
1PgwGGGpvXHCw6mFeS9kVhS7qaYMc7t6Us,74,26,24,0,117,117,0,49,256,345785,345406,4672,4667,5,10,4,4,16615,227,664,722,0.7
1EavENfBc6tP2vz4LhNMsrUhxnhiuHNpAZ,44,21,21,2,1200,1200,0,60,19,372662,372540,8469,8466,2,5,57,57,11484,267,574,574,0.6
1EtreFTBShzUP6T1s2vPxSbYWDcUfLN2F,10,5,5,0,5,5,0,91,21,38799,38771,3879,3877,2,5,1,1,2823,313,705,705,0.6
195YncVCNpv2mFZk2KJ6vVxVK7J3c1Lgb2,12,6,6,0,1960,1960,0,75,69,275120,275102,22926,22925,1,3,326,326,17898,1627,3579,3579,0.1
19zk3ccDTgqMrjqD4tdc7Wf9h3Yw3aXqmX,2,1,1,0,3,3,0,101,46,3106,3085,1553,1542,10,21,3,3,0,0,0,0,2.0
14ysJpZPTwipvN9M8ZgSNfuimjmVC2nhSf,2,1,1,0,100,100,0,5,1,2669,2669,1334,1334,0,0,100,100,10,10,10,10,2.0
1Ka7UyhnNkgWKMXJ3pZKS177LQXWtv7P19,16,7,7,2,116,116,0,67,33,108640,108600,6790,6787,2,5,16,16,15270,1018,2545,2545,0.2
1Eh2wv5DqPtSPsFNPz44JTp2xmP5f8yKyy,12,6,6,0,299,299,0,94,41,57558,57456,4796,4788,8,15,49,49,4974,452,994,994,0.4
1Bf9ihS8ArgoRfND5qcxsyuJ6xPLYtoMyu,4,2,2,0,56,56,0,101,16,31402,31401,7850,7850,0,0,28,28,5298,1766,5298,5298,0.1
1Cpj988WDW8Cav3jiuqm1xbZnpVL1Mw42T,42,21,21,0,3,3,0,87,58,129555,129358,3084,3079,4,9,0,0,15946,388,797,797,0.4
15dPZeM2wvGid8GZh4yRfbvH7YUR226krp,14,5,5,4,253,253,0,23,11,25455,25446,1818,1817,0,1,50,50,4036,310,1009,1009,0.6
18Zc4b69fDjmniXh6n3VkJTkspa6cgVkZX,8,3,3,2,12,12,0,31,9,4724,4722,590,590,0,0,4,4,2032,290,1016,1016,0.7
1275JNgJU17MUnHZwxncRuao3zYqrPwTu6,14,7,7,0,36,36,0,105,294,58561,58489,4182,4177,5,9,5,5,8472,651,1412,1412,0.3
1DS6j52g2KzvrinuKr7f8cZtovJm7nKQZo,5,2,3,0,30,30,0,35,1,8125,8121,1625,1624,0,2,15,10,14698,3674,14698,7349,0.1
1GZjSfAhLqCrYuVTzoLzdKbK6E56R25tw6,6,3,3,0,9,9,0,237,54,5115,5080,852,846,5,6,3,3,2640,528,1320,1320,0.4
1PHgD4cyXt39s9nsB1XJL2qgdriP8iDHS6,42,21,21,0,211,211,0,67,53,148255,148174,3529,3527,1,3,10,10,16986,414,849,849,0.4
156jNZDPx5Ufd1b2Gd75o9yBg6bnYEnPDY,88,25,25,0,306,306,0,55,32,769625,769614,8745,8745,0,0,12,12,4665,53,194,194,3.2
156jNZDPx5Ufd1b2Gd75o9yBg6bnYEnPDY,88,25,25,0,306,306,0,55,32,769625,769614,8745,8745,0,0,12,12,4665,53,194,194,3.2
3AyxEeo6fvNFdfy685jL6bfExy1arvdbVA,8,4,4,0,112,112,0,12,26,20898,20897,2612,2612,0,0,28,28,2795,399,931,931,0.5
15RfbyAWxWzcV4WYms754oprkyxQwU9SUD,29,12,16,1,6,6,0,31,161,25915,25896,893,892,0,0,0,0,3125,111,284,208,1.6
144okq838giQKTmKx22yz8dU3Ydkb2atTb,4,1,3,0,1,1,0,48,116,5799,5791,1449,1447,2,7,1,0,17878,5959,17878,8939,0.0
1446CyygJUW2RryZCh4VJVi752X2vCT64o,10,5,5,0,2,2,0,242,1,2359,2349,235,234,0,1,0,0,5391,599,1347,1347,0.3
1DqsAquhWN1aAfmMd5YkG8SCJgPCw6vNj1,8,4,4,0,32,32,0,102,32,28618,28576,3577,3572,5,15,8,8,2076,296,692,692,0.6
13VZSHxJqYKySTXfyW2CuVaRiMJjYAhBRk,2,1,1,0,1,1,0,17,15,28957,28955,14478,14477,1,2,1,1,0,0,0,0,2.0
1FyTH8YXzPJUTbo3t6q8D3bidrveK9Qmsc,31,15,15,1,36,36,0,85,28,108275,108163,3492,3489,3,7,2,2,10370,345,740,740,0.5
1HPJmAb4XWTS4QGdoRDG66iCTk5RiT9CBJ,2,1,1,0,0,0,0,105,126,17165,17110,8582,8555,27,54,0,0,0,0,0,0,2.0
13L3rSqAVhrLi7SGtancuAEig4L8v1eS9u,12,6,6,0,490,490,0,101,24,116997,116855,9749,9737,11,24,81,81,2194,199,438,438,0.9
12T5ADXUiVCRn5bKKxxupRvPvKLMkiQzkG,2,1,1,0,0,0,0,51,48,12199,12195,6099,6097,1,3,0,0,0,0,0,0,2.0
1Ki4HHmLwavyGabTjuS5JnvK81EgbrMNcn,8,4,4,0,0,0,0,88,29,602041,602027,75255,75253,1,3,0,0,3536,505,1178,1178,0.4
17aPK2uyyNpCj9jfGZ4cy2y6qf7Wh939df,10,5,5,0,32,32,0,61,19,34091,34034,3409,3403,5,11,6,6,13304,1478,3326,3326,0.1
1EiapXqvYbZ5uggBxkigH3A2V97nPrKbjZ,10,5,5,0,3,3,0,62,55,6490,6478,649,647,1,2,0,0,19277,2141,4819,4819,0.1
14c8jR5S5dyFx5vKnCRvUAdetZoYHb5mT1,113,16,34,0,71,67,3,15,57,9660,9640,85,85,0,0,4,2,9741,86,649,295,1.9
1DtADRRoNn9fTpntowyZ7FFowAN5pjVDj6,2,1,1,0,0,0,0,51,13,1626,1619,813,809,3,7,0,0,0,0,0,0,2.0
19o2s66HXNPKoJKsUz2w9YXF4bgh8vidE1,61,25,25,0,27,27,0,153,2,12386,12361,203,202,0,0,1,1,11226,187,467,467,0.9
39Hv6JoPG1UQCSJCM34aAnJRZu9Enm7hgz,10,5,5,0,2,2,0,100,1,502,503,50,50,0,0,0,0,1611,179,402,402,1.0
18VCxtTq5HoguANRVBE9CXDKQDLbtSs1aS,4,2,2,0,8,8,0,25,1,1257,1255,314,313,0,0,4,4,1761,587,1761,1761,0.4
176B7bUQ13XoizAbQLoY7Erb8o6o1YdJ7M,244,29,29,0,139,139,0,5,24,24285,24281,99,99,0,0,4,4,12432,51,444,444,3.3
14wn6SXV8gM8HgkjPK5vrafudKGNkJ8kYQ,51,26,25,0,6268,6268,0,73,27,677592,677321,13286,13280,5,10,241,250,8333,166,333,347,1.0
1CiouVhpLHmiTtudBNfkhsxh3AbFoNu5qF,106,26,24,0,44,44,0,52,26,1256709,1256668,11855,11855,0,0,1,1,3142,29,125,136,5.7
1Kc7NSKjgZqb5UJzWWpwjiWirmypCPj7DT,2,1,1,0,0,0,0,109,1057,5106,5101,2553,2550,2,4,0,0,0,0,0,0,2.0
15sY8aZz2Kk8Hb6FzWA6K8G7tkYUEJAya1,184,25,25,0,294,294,0,26,32,73051,72995,397,396,0,2,11,11,4945,27,206,206,6.2
17PM5e6hAQe6Hhc9vi25B2GFV1YRpjPDsm,28,14,14,0,16,16,0,68,19,126310,126196,4511,4507,4,7,1,1,8477,313,652,652,0.6
15A3Jm4mE3RKg1rozjXRUtpagBLPa2nVcr,2,1,1,0,110,110,0,47,51,46389,46387,23194,23193,0,1,110,110,90,90,90,90,2.0
1FjgeoWng88ciTZckYSBjKY9Torb5hJmfe,87,26,24,0,11109,11109,0,66,12,426649,426656,4904,4904,0,3,427,462,2632,30,105,114,5.6
1ACvfMNWfsp56JMProUxrvL5zbGa9NnMrJ,2,1,1,0,0,0,0,102,126,8098,8089,4049,4044,4,8,0,0,0,0,0,0,2.0
1LfKwejiE3gKnAWDmzTA5B11o5Vfu53jJv,150,29,25,0,264,263,0,18,1,471649,471522,3144,3143,0,4,9,10,7311,49,261,304,3.4
1FiKApsRHL2hqYxRDjK7ZLEo4HnYfrYgYK,12,6,6,0,399,399,0,22,22,102488,102486,8540,8540,0,0,66,66,2058,187,411,411,1.0
1AG9cS9xR5RSqyHzYqvrnFsQw7hLtzvdjU,3,1,1,1,1,1,0,67,106,9943,9915,3314,3305,9,28,1,1,0,0,0,0,3.0
1G4sZuFytTzYiLRMJWeLWqpu78yPWU5cyH,4,2,2,0,3,3,0,76,21,14878,14872,3719,3718,1,3,1,1,5005,1668,5005,5005,0.1
1KWTKEmQA5H9k4pNJWiZXJRvoVoaoEzLTf,10,5,5,0,685,685,0,84,13,135944,135903,13594,13590,4,6,137,137,7748,860,1937,1937,0.2
1LX81qFRsEZbrPXq3VPbMiC64uXNLWPBkJ,189,22,28,0,10538,10536,1,14,14,531024,530981,2809,2809,0,1,478,376,6256,33,297,231,5.1
12ETA6WEokgDVVJmLFQWQETmD4hu5cs21H,2,1,1,0,0,0,0,101,81,26417,26410,13208,13205,3,7,0,0,0,0,0,0,2.0
1DXSadLNL4B5VZvx13mStzwFCvsejkUaSW,14,7,7,0,7,7,0,106,18,74026,73989,5287,5284,2,5,1,1,7343,564,1223,1223,0.3
37wVaHwFpLhMa5VmhoLqLSx7iejroapVrV,19,9,9,1,1377,1377,0,7,18,214959,214954,11313,11313,0,0,153,153,13133,729,1641,1641,0.2
1EmudPnfqNtgF2A63rfPup94fhGokhUyKT,10,5,5,0,79,79,0,66,34,85562,85543,8556,8554,1,3,15,15,4855,539,1213,1213,0.3
1KeVmGzMi67CEqpw7bvnGFkU2w5rh7nuQN,194,25,25,0,115,115,0,21,37,153172,153104,789,789,0,2,4,4,16501,85,687,687,2.0
12FKgYdX66BdW6TmpbcVyQWm4y3ZyGHSWR,32,16,16,0,2377,2377,0,73,36,354059,353865,11064,11058,6,11,148,148,7472,241,498,498,0.7
1CWfLx8LQyXT5Rpwb69FBQAqsLeyzbWqNx,26,13,13,0,21,21,0,202,13,18017,17975,692,691,1,2,1,1,10255,410,854,854,0.4
16e122Do1jR9xUTw5UDydBEo4tEEuRinjm,75,27,25,0,1819,1819,0,121,19,266595,266521,3554,3553,0,2,67,72,11586,156,445,482,1.1
1HZRVDNaNSDsLGMSo4ZNpQavAnGRHY85AG,4,2,2,0,41,41,0,10,5,11105,11104,2776,2776,0,0,20,20,16964,5654,16964,16964,0.0
1PtQB4ntquCTd5H8xbuBZXjWQhBJJjAVnv,30,15,15,0,36,36,0,94,15,111802,111724,3726,3724,2,6,2,2,16072,554,1148,1148,0.3
33xiqeg5UU7CzKt7g4y3mupe2HMFS141PB,146,26,24,0,689,689,0,10,4,86269,86278,590,590,0,0,26,28,4902,33,196,213,5.0
19afmsut94PrVbDMxV5pqTYJiRyU8HqauB,63,26,25,0,638,638,0,87,43,373362,372714,5926,5916,10,19,24,25,8562,138,342,356,1.2
1DQmGSpyWn4ZrJzY4n9ftN5z64DDH5dzj2,19,9,9,1,768,768,0,59,15,80623,80567,4243,4240,2,6,85,85,8806,489,1100,1100,0.4
1Ep84ddF7He24T6YKfmVk1XauLHR6oTmZ1,38,19,19,0,15,15,0,278,26,10555,10503,277,276,1,2,0,0,14705,397,816,816,0.4
1JYn49JerFqqmK1ExcpPwmjPdMuhynYuVM,268,25,25,0,92154,92154,0,10,1,101114,101652,377,379,-2,1,3686,3686,6215,23,258,258,7.2
14zRtyaV172ngHbCMgk1FUGMnsekWPwed2,11,5,5,1,14,14,0,23,1,6632,6598,602,599,3,0,2,2,4125,412,1031,1031,0.4
14izUgJEECtcvFLkYDKxSju7K65AnCEJHm,20,10,10,0,81,81,0,130,390,93467,93447,4673,4672,1,0,8,8,7119,374,791,791,0.5
1HMCRtN9KhpUxCr765i1gsYM88G8HfXk16,22,11,11,0,96,96,0,77,31,63371,63336,2880,2878,1,5,8,8,2972,141,297,297,1.2
1JKiWQk7wzCPL47BT7EHLrMp6WPKzz2hcb,26,12,13,1,85,85,0,43,1,42793,42757,1645,1644,1,2,7,6,7070,282,642,589,0.6
1DyMAbR44FbEwJeASXPbttdXLtHd8pMbm9,40,20,20,0,1571,1571,0,73,14,308377,308446,7709,7711,-1,6,78,78,25011,641,1316,1316,0.3
19yfLfAvAMd1FkWstcvFoSrfUqdBkYk5GB,4,2,2,0,3,3,0,101,51,20135,20097,5033,5024,9,18,1,1,525,175,525,525,1.3
1G6qqLHzuhUpYUDyLcenMjAYDev45A31tG,20,10,10,0,47,47,0,200,17,27807,27796,1390,1389,0,0,4,4,9763,513,1084,1084,0.3
1MrUKwtdxfxkx5LSLzytgSyCKTG3T8SuQU,75,27,26,0,119,119,0,12,11,69048,68962,920,919,1,0,4,4,12406,167,477,496,1.0
1NwpXEj5bunyf444B3zwrANMtJMCuLTYFD,38,7,31,0,5,1,3,31,162,8155,8153,214,214,0,0,0,0,7056,190,1176,235,0.9
1KW4wHbBj1hw4WyNgPLNkP9JJLHU3So9k,22,10,11,1,12781,12781,0,13,5,77948,78736,3543,3578,-35,0,1278,1161,30112,1433,3345,3011,0.1
1KPir7FgwPenUMSwJVN8M8wZc13M3weq7D,101,29,21,0,184,183,0,68,302,793140,793131,7852,7852,0,0,6,8,16473,164,588,823,1.0
17NWGh991uuk39yrCRDE2VJVr4mfoNKdXP,10,5,5,0,321,321,0,90,16,51933,51891,5193,5189,4,9,64,64,3222,358,805,805,0.5
1Nu2dXHP9LuE91Y2FwiAazRfjLisCjQKtH,68,25,25,0,20,20,0,55,27,404716,404438,5951,5947,4,10,0,0,8901,132,370,370,1.3
1LBTLaGXEfizoWe6yTgrdqNb42SzCe5fRc,4,2,2,0,13,13,0,101,26,14222,14208,3555,3552,3,9,6,6,2668,889,2668,2668,0.3
1Ca8M2NK7MsqCoyCDaFcWksTbVb2rF1JSD,2,1,1,0,6,6,0,112,26,5197,5174,2598,2587,11,20,6,6,0,0,0,0,2.0
17UDZPfqdx1uRQVUhjbedVdheEgKUZsix3,28,13,13,2,231,231,0,55,1,122034,121948,4358,4355,3,5,17,17,9807,363,817,817,0.5
172RkUoy6VXrjAd5W1sr6jdJSaxckD4gEF,2,1,1,0,17,17,0,17,16,5301,5298,2650,2649,1,2,17,17,0,0,0,0,2.0
1BxGBh6f3R12NPuTaBPgoQwdHjF5DUMs9W,221,25,25,0,63,63,0,23,266,459369,458373,2078,2074,4,1,2,2,15578,70,649,649,2.4
